orgId,urls
10500831,https://beu.intelliexams.com/beuexams/SubLinks/FrmTermsofuse.aspx?Terms=IEHome
10500831,https://beu.intelliexams.com/beuexams/SubLinks/FrmDisclaimer.aspx?Dis=IEHome
10500831,https://www.beubihar.com/terms
10500831,https://www.beubihar.com/privacy
10500831,https://www.beubihar.com/copyright
3837163,https://samarth.edu.in/website-policies/
3837163,https://samarth.edu.in/terms-and-conditions/
3804687,https://samarth.edu.in/website-policies/
3804687,https://samarth.edu.in/terms-and-conditions/
6802348,https://www.alujaipur.ac.in/Terms-of-use
6802348,https://www.alujaipur.ac.in/Privacy-Policy
6802348,https://www.alujaipur.ac.in/Disclaimer
6802348,https://mis.alagappauniversity.ac.in/collaborative/privacy.php
664618,https://rimt.ac.in/privacy-policy/
10282171,https://samarth.edu.in/website-policies/
10282171,https://samarth.edu.in/terms-and-conditions/
3824273,https://alvas.org/aef/affiliation-and-legal-recognitions/
3832905,https://www.exam.ranchiuniversity.co.in/privacy-policy
10204700,https://camudigitalcampus.com/terms-conditions/
10204700,https://camudigitalcampus.com/data-security-and-privacy/
10488545,https://mueducation.ac.in/Terms_Conditions.aspx
10488545,https://samarth.edu.in/website-policies/
10488545,https://samarth.edu.in/terms-and-conditions/
664716,https://cpur.in/privacy-policy
3828860,https://campx.in/terms
3828860,https://campx.in/privacy-policy
3825156,https://cmsys.bangabasi.ac.in/ocms/terms.php
3825156,https://cmsys.bangabasi.ac.in/ocms/privacy-policy.php
5429138,https://web.knimbus.com/privacy-and-terms
5429138,https://web.knimbus.com
5429138,https://samarth.edu.in/website-policies/
5429138,https://samarth.edu.in/terms-and-conditions/
3824291,https://uok.edu.in/disclaimer.aspx
3824291,https://www.uok.edu.in/Disclaimer.aspx
3824291,https://samarth.edu.in/website-policies/
3824291,https://samarth.edu.in/terms-and-conditions/
4829776,https://samarth.edu.in/website-policies/
4829776,https://samarth.edu.in/terms-and-conditions/
4817924,https://samarth.edu.in/website-policies/
4817924,https://samarth.edu.in/terms-and-conditions/
663878,https://samarth.edu.in/website-policies/
663878,https://samarth.edu.in/terms-and-conditions/
663878,https://akuexams.in/akuexam/SubLinks/FrmTermsofuse.aspx?Terms=IEHome
663878,https://akuexams.in/akuexam/SubLinks/FrmDisclaimer.aspx?Dis=IEHome
3840075,https://dhi-edu.com/privacy_policy.html
3828297,https://sitslive.com/Privacy
3836432,https://www.himtu.ac.in/en/terms-and-conditions
3836432,https://www.himtu.ac.in/en/copyright-policy
3836432,https://www.himtu.ac.in/en/privacy-policy
3833067,https://www.mckvie.edu.in/privacypolicy/
3833067,https://ucanapply.com/terms.html
3833067,https://ucanapply.com/privacy.html
4546190,https://ucanapply.com/terms.html
4546190,https://ucanapply.com/privacy.html
3805149,https://samarth.edu.in/website-policies/
3805149,https://samarth.edu.in/terms-and-conditions/
3824755,https://puchd.ac.in/show-disclaimer.php
3824755,https://puchd.ac.in/terms-and-conditions
663875,https://samarth.edu.in/website-policies/
663875,https://samarth.edu.in/terms-and-conditions/
10048959,https://samarth.edu.in/website-policies/
10048959,https://samarth.edu.in/terms-and-conditions/
3827335,https://mapmyaccess.com/terms-and-conditions.html
3827335,https://mapmyaccess.com/privacy-policy.html
3827335,https://unipune.ac.in/university_files/copyright.htm
3827335,https://unipune.ac.in/university_files/disclaimer.htm
3827335,https://unipune.ac.in/university_files/privacy_statement.htm
3846532,https://salesiancollege.ac.in/tnc
3846532,https://salesiancollege.ac.in/disclaimer
3846532,https://salesiancollege.ac.in/privacy-policy
3833175,https://samarth.edu.in/website-policies/
3833175,https://samarth.edu.in/terms-and-conditions/
5429182,https://samarth.edu.in/website-policies/
5429182,https://samarth.edu.in/terms-and-conditions/
664134,https://www.mgmuhs.com/Disclaimer.html
664134,https://www.mgmuhs.com/copyrights
3831587,https://karnataka.gov.in/privacy_policies/kn
3831587,https://samarth.edu.in/website-policies/
3831587,https://samarth.edu.in/terms-and-conditions/
3837012,https://puchd.ac.in/show-disclaimer.php
3837012,https://puchd.ac.in/terms-and-conditions
10257675,https://gjustapp.digitaluniversity.ac/Disclaimer.aspx
10257675,https://www.teamleaseedtech.com/privacy-policy.html
10488380,https://www.myclassboard.com/terms-conditions/
10488380,https://www.myclassboard.com/privacy-policy/
10488380,https://www.myclassboard.com/cookie-policy/
10488380,https://meri.edu.in/termsandconditions/
10488380,https://meri.edu.in/privacypolicy/
3806561,https://dhi-edu.com/privacy_policy.html
10041787,https://www.iitms.co.in/terms-and-conditions/
10041787,https://www.iitms.co.in/privacy-policy/
10041787,https://ucanapply.com/terms.html
10041787,https://ucanapply.com/privacy.html
664152,https://mkcl.org/privacy-policy/
10333737,https://www.mmumullana.org/disclaimer
10333737,https://www.mmumullana.org/privacy-policy
10333737,https://www.teamleaseedtech.com/privacy-policy.html
10158498,https://healtheconomics.pgisph.in/terms-conditions
10158498,https://healtheconomics.pgisph.in/privacy-policy
10158498,https://healtheconomics.pgisph.in/disclaimer
10051885,https://www.gniotgroup.edu.in/privacy-policy.php
10051885,https://www.gniotgroup.edu.in/terms_and_conditions.html
7578275,https://samarth.edu.in/website-policies/
7578275,https://samarth.edu.in/terms-and-conditions/
3833220,https://unipune.ac.in/university_files/copyright.htm
3833220,https://unipune.ac.in/university_files/disclaimer.htm
3833220,https://unipune.ac.in/university_files/privacy_statement.htm
3833220,https://www.unipune.ac.in/university_files/disclaimer.htm
3833220,https://www.iitms.co.in/terms-and-conditions/
3833220,https://www.iitms.co.in/privacy-policy/
3823918,https://afmc.nic.in/WebsitePolicies
3823918,https://afmc.nic.in/TermsConditions
3823918,https://afmc.nic.in/privacypolicy
3823918,https://afmc.nic.in/Disclaimer
3843334,https://www.webcomindia.biz/terms-and-conditions.html
3843334,https://www.webcomindia.biz/privacy.html
3843334,https://samarth.edu.in/website-policies/
3843334,https://samarth.edu.in/terms-and-conditions/
664150,https://tmv.academydesk.com/Disclaimer.html
10158481,https://campx.in/terms
10158481,https://campx.in/privacy-policy
10009593,https://samarth.edu.in/website-policies/
5818746,https://bangaloreuniversity.karnataka.gov.in/terms-and-conditions
3828620,https://www.gec.edu.in/privacy-policy
7107954,https://tapasyaedu.com/privacy-policy.php
664065,https://www.uasbangalore.edu.in/en/disclaimer/
3841520,https://www.iitms.co.in/terms-and-conditions/
10049444,https://www.jims.in/terms-conditions
11260749,https://www.teamleaseedtech.com/privacy-policy.html
5967190,https://campx.in/terms
3824588,https://mycampusadmin.com/Privacy-policy.html
3832166,https://soft.lachoomemorial.org/terms-and-conditions
3834790,https://www.iitms.co.in/terms-and-conditions/
3834790,https://www.iitms.co.in/privacy-policy/
10149501,https://sathyainfo.com/terms-conditions
10149501,https://sathyainfo.com/privacy-policy
4545302,https://samarth.edu.in/website-policies/
4545302,https://samarth.edu.in/terms-and-conditions/
4545302,https://msubapp.digitaluniversity.ac/Disclaimer.aspx
4815144,https://unipune.ac.in/university_files/copyright.htm
4815144,https://unipune.ac.in/university_files/disclaimer.htm
4815144,https://unipune.ac.in/university_files/privacy_statement.htm
4815144,https://www.unipune.ac.in/university_files/disclaimer.htm
10207402,https://www.svec.education/terms-and-conditions/
10207402,https://www.svec.education/privacy-policy/
10207402,https://www.svec.education/disclaimer/
10147921,https://vsbcetc.edu.in/privacy-policy/
10147921,https://vsbec.edu.in/privacy-policy/
10147921,https://www.annauniv.edu/privacy_policy.php
3825201,https://samarth.edu.in/website-policies/
3825201,https://samarth.edu.in/terms-and-conditions/
3807478,https://linways.com/terms_and_conditions.html
3807478,https://linways.com/privacy_policy.html
3807478,https://tistcochin.edu.in/privacy-policy/
664050,https://karnataka.gov.in/privacy_policies/kn
3833423,https://linways.com/terms_and_conditions.html
3833423,https://linways.com/privacy_policy.html
663862,https://samarth.edu.in/website-policies/
663862,https://samarth.edu.in/terms-and-conditions/
3828965,https://samarth.edu.in/website-policies/
3828965,https://samarth.edu.in/terms-and-conditions/
3846120,https://rkmvc.ac.in/terms-and-conditions/
3846120,https://rkmvc.ac.in/privacy/
3846120,https://onlinerksmvv.in/terms.php
3837668,https://linways.com/terms_and_conditions.html
3837668,https://linways.com/privacy_policy.html
3836265,https://accsofterp.com/privacypolicy.html
3836265,https://accsofterp.com/disclaimer.html
10295362,https://unipune.ac.in/university_files/copyright.htm
10295362,https://unipune.ac.in/university_files/disclaimer.htm
10295362,https://unipune.ac.in/university_files/privacy_statement.htm
10295362,https://www.unipune.ac.in/university_files/disclaimer.htm
3825385,https://samarth.edu.in/website-policies/
3825385,https://samarth.edu.in/terms-and-conditions/
3806971,https://samarth.edu.in/website-policies/
3806971,https://samarth.edu.in/terms-and-conditions/
10291936,https://www.iitms.co.in/terms-and-conditions/
10291936,https://www.iitms.co.in/privacy-policy/
5877224,https://tmi.tolani.edu/terms-conditions/
664291,https://tnou.ac.in/Privacy.html
664049,https://karnataka.gov.in/privacy_policies/kn
664557,https://pacific-university.ac.in/terms-and-condition
664557,https://pacific-university.ac.in/privacy-policy
664557,https://www.pacific-university.ac.in/Privacy-Policy
664557,https://www.pacificmedicaluniversity.ac.in/terms-condition.aspx
664557,https://www.pacificmedicaluniversity.ac.in/privacy-policy.aspx
4545326,https://cybervidya.net/terms-condition
4545326,https://cybervidya.net/privacy-policy
3830072,https://www.iesuniversity.ac.in/privacy-policy
5429418,https://svu.edu.in/terms-and-conditions.php
3835132,https://dhi-edu.com/privacy_policy.html
3828054,https://camudigitalcampus.com/terms-conditions/
3828054,https://camudigitalcampus.com/data-security-and-privacy/
3837450,https://arms.ssl.saveetha.com/Disclaimer.aspx
3837450,https://arms.ssl.saveetha.com/PrivacyPolicy.aspx
10148373,https://app.campuspro.in/TermAndConditions.aspx
10311699,https://online.scdgovtcollege.ac.in/Article/disclaimer
10311699,https://online.scdgovtcollege.ac.in/Article/privacypolicy
10311699,https://scdgovtcollege.ac.in/disclaimer
10311699,https://scdgovtcollege.ac.in/privacy-policy
663910,https://matsuniversity.ac.in/privacy-policy
3842019,https://vjec.ac.in/termsandconditions
3842019,https://vjec.ac.in/privacypolicy
3842019,https://linways.com/terms_and_conditions.html
3842019,https://linways.com/privacy_policy.html
10152918,https://www.globalinstitutes.edu.in/terms-conditions/
10152918,https://www.globalinstitutes.edu.in/privacy-policy/
4781909,https://urise.up.gov.in/termsandcondition
4781909,https://urise.up.gov.in/disclaimer
4781909,https://urise.up.gov.in/privacypolicy
3836488,https://linways.com/terms_and_conditions.html
3836488,https://linways.com/privacy_policy.html
3825571,https://samarth.edu.in/website-policies/
3825571,https://samarth.edu.in/terms-and-conditions/
10216089,https://sgtuniversity.ac.in/terms-of-use
10216089,https://sgtuniversity.ac.in/disclaimer
10216089,https://sgtuniversity.ac.in/privacy-policy
10216089,https://sgtlms.org/terms/
10216089,https://sgtlms.org/privacy/
3823118,https://technocratsgroup.edu.in/privacy-policy/
663894,https://samarth.edu.in/website-policies/
663894,https://samarth.edu.in/terms-and-conditions/
664157,https://samarth.edu.in/website-policies/
664157,https://samarth.edu.in/terms-and-conditions/
664334,https://samarth.edu.in/website-policies/
664334,https://samarth.edu.in/terms-and-conditions/
3840541,https://samarth.edu.in/terms-and-conditions/
3840106,https://ss.du.ac.in/disclaimer.php
3840106,https://samarth.edu.in/terms-and-conditions/
664696,https://www.sgrru.ac.in/terms-and-conditions
3845976,https://www.swamivivekanandauniversity.ac.in/privacy-policy
3845976,https://swamivivekanandauniversity.ac.in/terms-and-conditions
3845976,https://swamivivekanandauniversity.ac.in/tnc
3845976,https://swamivivekanandauniversity.ac.in/legal
3824750,https://vmedulife.com/terms-of-service/
3824750,https://vmedulife.com/privacy-policy/
3824750,https://vmedulife.com/cookie-policy/
664709,https://www.iitms.co.in/terms-and-conditions/
664709,https://www.iitms.co.in/privacy-policy/
663903,https://csvtu.ac.in/ew/disclaimer/
3825058,https://edumarshal.com/terms-and-conditions/
3825058,https://edumarshal.com/privacy-policy/
3825058,https://edumarshal.com/disclaimer/
664026,https://www.exam.ranchiuniversity.co.in/privacy-policy
10147897,https://samarth.edu.in/website-policies/
10147897,https://samarth.edu.in/terms-and-conditions/
3843065,https://samarth.edu.in/website-policies/
3843065,https://samarth.edu.in/terms-and-conditions/
3836056,https://samarth.edu.in/terms-and-conditions/
3847008,https://linways.com/terms_and_conditions.html
3847008,https://linways.com/privacy_policy.html
664270,https://drmgrdu.ac.in/privacy-policy/
664270,https://drmgrdu.ac.in/cookies/
10205442,https://www.cdlu.ac.in/index.php/term_conditions.html
10205442,https://www.cdlu.ac.in/index.php/website_policy.html
10205442,https://www.cdlu.ac.in/index.php/disclaimer.html
10205442,https://www.cdlu.ac.in/index.php/privacy.html
6801250,https://accsofterp.com/privacypolicy.html
6801250,https://accsofterp.com/disclaimer.html
664703,https://www.sxuk.org/terms-and-conditions.aspx
664703,https://www.sxuk.org/privacy-policy.aspx
664073,https://mkcl.org/privacy-policy/
664359,https://samarth.edu.in/website-policies/
664359,https://samarth.edu.in/terms-and-conditions/
10039571,https://samarth.edu.in/website-policies/
10039571,https://samarth.edu.in/terms-and-conditions/
664545,https://geetanjaliuniversity.com/terms-conditions
664088,https://samarth.edu.in/website-policies/
664088,https://samarth.edu.in/terms-and-conditions/
6799751,https://www.itmgoi.in/terms-and-conditions
10147593,https://www.iitms.co.in/terms-and-conditions/
10147593,https://www.iitms.co.in/privacy-policy/
3845234,https://student.pcte.edu.in/terms-of-service.html
3845234,https://student.pcte.edu.in/privacy-policy.html
3845234,https://pcte.edu.in/terms-and-conditions
3845234,https://pcte.edu.in/privacy-policy/
664375,https://samarth.edu.in/website-policies/
664375,https://samarth.edu.in/terms-and-conditions/
3835755,https://linways.com/terms_and_conditions.html
3835755,https://linways.com/privacy_policy.html
6797651,https://www.iitms.co.in/terms-and-conditions/
6797651,https://www.iitms.co.in/privacy-policy/
3832056,https://standrewscollege.ac.in/privacy-policy/
3832056,https://fees.ksrctdigipro.in/Policy/TermsConditions
3832056,https://fees.ksrctdigipro.in/Policy/Privacy
3840206,https://onfees.com/terms_conditons.html
3840206,https://onfees.com/privacy_policy.html
3826255,https://canaraengineering.in/privacy-policy
3826815,https://collegeholkar.org/privacy_policy
3826815,https://www.lms.holkar.org/terms-and-conditions
3826815,https://www.lms.holkar.org/privacy-policy
3826815,https://www.lms.holkar.org/copyright-policy
3826815,https://www.lms.holkar.org/disclaimer
11430180,https://samarth.edu.in/website-policies/
11430180,https://samarth.edu.in/terms-and-conditions/
3840814,https://sydenham.ac.in/TermsofUse/
3840814,https://sydenham.ac.in/Disclaimer/
3840814,https://sydenham.ac.in/PrivacyPolicy/
3840814,https://sydenham.ac.in/HyperlinkingPolicy/
664605,https://jsu.ac.in/disclaimer.php
10559476,https://samarth.edu.in/website-policies/
10559476,https://samarth.edu.in/terms-and-conditions/
3805237,https://www.jntua.ac.in/website-policy
3805237,https://www.jntua.ac.in/terms-conditions
3805237,https://www.jntua.ac.in/disclaimer
10147800,https://ucanapply.com/terms.html
10147800,https://ucanapply.com/privacy.html
10147800,https://samarth.edu.in/website-policies/
10147800,https://samarth.edu.in/terms-and-conditions/
3829463,https://samarth.edu.in/website-policies/
3829463,https://samarth.edu.in/terms-and-conditions/
10039445,https://uniteduniversity.edu.in/docs/GeneralTerms.aspx
10039445,https://uniteduniversity.edu.in/docs/PrivacyPolicy.aspx
664382,https://klyuniv.ac.in/website-policy/
664382,https://klyuniv.ac.in/disclaimer/
10049736,https://www.apexuniversity.co.in/disclaimer.php
10049736,https://www.apexuniversity.co.in/terms-and-conditions
10049736,https://www.apexuniversity.co.in/tnc
10049736,https://www.apexuniversity.co.in/legal
3824455,https://www.iitms.co.in/terms-and-conditions/
3824455,https://www.iitms.co.in/privacy-policy/
3835384,https://dhi-edu.com/privacy_policy.html
10216070,https://samarth.edu.in/website-policies/
10216070,https://samarth.edu.in/terms-and-conditions/
3841629,https://velammal.edu.in/Term_and_Conditions
3841629,https://velammal.edu.in/privacy-policy/
3814593,https://www.jimskalkaji.com/disclaimer.php
11427441,https://linways.com/terms_and_conditions.html
11427441,https://linways.com/privacy_policy.html
6798342,https://dpu.edu.in/documents/terms-and-conditions.pdf?v=12345
6798342,https://dpu.edu.in/documents/disclaimer.pdf?v=12345
6798342,https://dpu.edu.in/documents/privacy-policy.pdf?v=12345
3838543,https://erp.siliguricollegeofcommerce.org/TermsAndConditions.php
3838543,https://erp.siliguricollegeofcommerce.org/PrivacyPolicy.php
3838543,https://erp.siliguricollegeofcommerce.org/Disclaimer.php
3830780,https://www.jecjabalpur.ac.in/index.php/terms-conditions
3830780,https://www.jecjabalpur.ac.in/index.php/privacy-policy
3830780,https://www.jecjabalpur.ac.in/index.php/hyperlink-policy
3830780,https://www.jecjabalpur.ac.in/index.php/copyright-policy
3829009,https://shrieducare.com/privacy-policy/
3832676,https://samarth.edu.in/terms-and-conditions/
11430045,https://camudigitalcampus.com/terms-conditions/
11430045,https://camudigitalcampus.com/data-security-and-privacy/
11430045,https://campx.in/terms
11430045,https://campx.in/privacy-policy
3840202,https://staloysiuscollege.ac.in/en-in/wp-content/uploads/2020/12/Fee-Payment-and-Privacy-Policy_St.Aloysius-College-Jabalpur.pdf
